# x, y, theta, v_l, v_r
224.06, 9.33, 0.762, 25.02, 25.02
224.24, 9.50, 0.762, 25.02, 25.02
224.45, 9.72, 0.840, 25.02, 32.84
224.56, 9.81, 0.668, 25.02, 7.82
224.70, 9.88, 0.496, 25.02, 7.82
224.85, 9.92, 0.324, 25.02, 7.82
225.01, 9.93, 0.152, 25.02, 7.82
225.18, 9.91, -0.020, 25.02, 7.82
225.34, 9.87, -0.192, 25.02, 7.82
225.50, 9.80, -0.364, 25.02, 7.82
225.64, 9.70, -0.536, 25.02, 7.82
225.78, 9.58, -0.708, 25.02, 7.82
225.81, 9.56, -0.630, 0.00, 7.82
225.84, 9.54, -0.552, 0.00, 7.82
225.87, 9.52, -0.474, 0.00, 7.82
225.91, 9.51, -0.396, 0.00, 7.82
225.95, 9.50, -0.317, 0.00, 7.82
226.10, 9.41, -0.490, 25.02, 7.82
226.23, 9.30, -0.662, 25.02, 7.82
226.36, 9.16, -0.834, 25.02, 7.82
226.45, 9.02, -1.006, 25.02, 7.82
226.53, 8.86, -1.178, 25.02, 7.82
226.58, 8.69, -1.350, 25.02, 7.82
226.60, 8.53, -1.522, 25.02, 7.82
226.60, 8.36, -1.694, 25.02, 7.82
226.56, 8.21, -1.866, 25.02, 7.82
226.50, 8.07, -2.038, 25.02, 7.82
226.41, 7.94, -2.210, 25.02, 7.82
226.31, 7.84, -2.382, 25.02, 7.82
226.18, 7.76, -2.554, 25.02, 7.82
226.15, 7.73, -2.476, 0.00, 7.82
226.12, 7.71, -2.398, 0.00, 7.82
226.09, 7.68, -2.319, 0.00, 7.82
226.06, 7.64, -2.241, 0.00, 7.82
226.06, 7.64, -2.241, 0.00, 0.00
226.06, 7.64, -2.241, 0.00, 0.00
226.04, 7.62, -2.319, 7.82, 0.00
226.01, 7.59, -2.398, 7.82, 0.00
225.98, 7.57, -2.476, 7.82, 0.00
225.95, 7.55, -2.554, 7.82, 0.00
225.91, 7.53, -2.632, 7.82, 0.00
225.88, 7.51, -2.710, 7.82, 0.00
225.84, 7.50, -2.789, 7.82, 0.00
225.81, 7.49, -2.867, 7.82, 0.00
225.77, 7.49, -2.945, 7.82, 0.00
225.73, 7.48, -3.023, 7.82, 0.00
225.69, 7.48, -3.101, 7.82, 0.00
225.65, 7.49, 3.104, 7.82, 0.00
225.61, 7.49, 3.025, 7.82, 0.00
225.57, 7.50, 2.947, 7.82, 0.00
225.54, 7.51, 2.869, 7.82, 0.00
225.50, 7.53, 2.791, 7.82, 0.00
225.46, 7.55, 2.713, 7.82, 0.00
225.43, 7.57, 2.634, 7.82, 0.00
225.39, 7.59, 2.556, 7.82, 0.00
225.36, 7.62, 2.478, 7.82, 0.00
225.33, 7.64, 2.400, 7.82, 0.00
225.31, 7.67, 2.322, 7.82, 0.00
225.28, 7.70, 2.243, 7.82, 0.00
225.26, 7.74, 2.165, 7.82, 0.00
225.24, 7.77, 2.087, 7.82, 0.00
225.22, 7.81, 2.009, 7.82, 0.00
225.20, 7.85, 1.931, 7.82, 0.00
225.19, 7.88, 1.852, 7.82, 0.00
225.18, 7.92, 1.774, 7.82, 0.00
225.18, 7.96, 1.696, 7.82, 0.00
225.17, 8.00, 1.618, 7.82, 0.00
225.17, 8.04, 1.540, 7.82, 0.00
225.16, 8.20, 1.712, 7.82, 25.02
225.13, 8.36, 1.884, 7.82, 25.02
225.06, 8.50, 2.056, 7.82, 25.02
224.97, 8.62, 2.228, 7.82, 25.02
224.86, 8.72, 2.400, 7.82, 25.02
224.73, 8.80, 2.572, 7.82, 25.02
224.59, 8.85, 2.744, 7.82, 25.02
224.43, 8.87, 2.916, 7.82, 25.02
224.27, 8.87, 3.088, 7.82, 25.02
224.10, 8.83, -3.023, 7.82, 25.02
224.07, 8.83, -3.101, 7.82, 0.00
224.03, 8.84, 3.104, 7.82, 0.00
223.99, 8.84, 3.025, 7.82, 0.00
223.95, 8.85, 2.947, 7.82, 0.00
223.91, 8.87, 2.869, 7.82, 0.00
223.87, 8.88, 2.791, 7.82, 0.00
223.72, 8.90, 2.963, 7.82, 25.02
223.47, 8.94, 2.963, 25.02, 25.02
223.22, 8.98, 2.963, 25.02, 25.02
222.98, 9.03, 2.963, 25.02, 25.02
222.73, 9.07, 2.963, 25.02, 25.02
222.48, 9.12, 2.963, 25.02, 25.02
222.24, 9.16, 2.963, 25.02, 25.02
221.99, 9.21, 2.963, 25.02, 25.02
221.75, 9.25, 2.963, 25.02, 25.02
221.50, 9.30, 2.963, 25.02, 25.02
221.25, 9.34, 2.963, 25.02, 25.02
221.01, 9.39, 2.963, 25.02, 25.02
220.76, 9.43, 2.963, 25.02, 25.02
220.51, 9.47, 2.963, 25.02, 25.02
220.27, 9.52, 2.963, 25.02, 25.02
220.02, 9.56, 2.963, 25.02, 25.02
219.78, 9.61, 2.963, 25.02, 25.02
219.53, 9.65, 2.963, 25.02, 25.02
219.28, 9.70, 2.963, 25.02, 25.02
219.04, 9.74, 2.963, 25.02, 25.02
218.79, 9.79, 2.963, 25.02, 25.02
218.54, 9.83, 2.963, 25.02, 25.02
218.30, 9.87, 2.963, 25.02, 25.02
218.05, 9.92, 2.963, 25.02, 25.02
217.81, 9.96, 2.963, 25.02, 25.02
217.56, 10.01, 2.963, 25.02, 25.02
217.31, 10.05, 2.963, 25.02, 25.02
217.07, 10.10, 2.963, 25.02, 25.02
216.82, 10.14, 2.963, 25.02, 25.02
216.57, 10.19, 2.963, 25.02, 25.02
216.33, 10.23, 2.963, 25.02, 25.02
216.08, 10.28, 2.963, 25.02, 25.02
215.84, 10.32, 2.963, 25.02, 25.02
215.59, 10.36, 2.963, 25.02, 25.02
215.34, 10.41, 2.963, 25.02, 25.02
215.10, 10.45, 2.963, 25.02, 25.02
214.85, 10.50, 2.963, 25.02, 25.02
214.60, 10.54, 2.963, 25.02, 25.02
214.36, 10.59, 2.963, 25.02, 25.02
214.11, 10.63, 2.963, 25.02, 25.02
213.87, 10.68, 2.963, 25.02, 25.02
213.62, 10.72, 2.963, 25.02, 25.02
213.37, 10.77, 2.963, 25.02, 25.02
213.13, 10.81, 2.963, 25.02, 25.02
212.88, 10.85, 2.963, 25.02, 25.02
212.60, 10.94, 2.885, 32.84, 25.02
212.44, 10.94, 3.057, 7.82, 25.02
212.27, 10.91, -3.055, 7.82, 25.02
212.11, 10.85, -2.882, 7.82, 25.02
211.96, 10.77, -2.710, 7.82, 25.02
211.81, 10.67, -2.538, 7.82, 25.02
211.69, 10.54, -2.366, 7.82, 25.02
211.58, 10.40, -2.194, 7.82, 25.02
211.50, 10.24, -2.022, 7.82, 25.02
211.44, 10.08, -1.850, 7.82, 25.02
211.41, 9.91, -1.678, 7.82, 25.02
211.40, 9.75, -1.506, 7.82, 25.02
211.43, 9.59, -1.334, 7.82, 25.02
211.48, 9.44, -1.162, 7.82, 25.02
211.54, 9.35, -0.912, 0.00, 25.02
211.70, 9.16, -0.912, 25.02, 25.02
211.85, 8.96, -0.912, 25.02, 25.02
212.00, 8.76, -0.912, 25.02, 25.02
212.16, 8.56, -0.912, 25.02, 25.02
212.31, 8.36, -0.912, 25.02, 25.02
212.46, 8.17, -0.912, 25.02, 25.02
212.62, 7.97, -0.912, 25.02, 25.02
212.77, 7.77, -0.912, 25.02, 25.02
212.92, 7.57, -0.912, 25.02, 25.02
213.08, 7.37, -0.912, 25.02, 25.02
213.23, 7.18, -0.912, 25.02, 25.02
213.29, 7.05, -1.162, 25.02, 0.00
213.33, 6.88, -1.490, 32.84, 0.00
213.33, 6.84, -1.569, 7.82, 0.00
213.33, 6.80, -1.647, 7.82, 0.00
213.33, 6.77, -1.725, 7.82, 0.00
213.32, 6.73, -1.803, 7.82, 0.00
213.31, 6.69, -1.881, 7.82, 0.00
213.30, 6.66, -1.960, 7.82, 0.00
213.28, 6.62, -2.038, 7.82, 0.00
213.26, 6.59, -2.116, 7.82, 0.00
213.24, 6.56, -2.194, 7.82, 0.00
213.21, 6.53, -2.273, 7.82, 0.00
213.19, 6.50, -2.351, 7.82, 0.00
213.16, 6.48, -2.429, 7.82, 0.00
213.13, 6.46, -2.507, 7.82, 0.00
213.10, 6.44, -2.585, 7.82, 0.00
213.06, 6.42, -2.664, 7.82, 0.00
213.03, 6.41, -2.742, 7.82, 0.00
212.99, 6.39, -2.820, 7.82, 0.00
212.95, 6.39, -2.898, 7.82, 0.00
212.92, 6.38, -2.976, 7.82, 0.00
212.88, 6.38, -3.055, 7.82, 0.00
212.84, 6.38, -3.133, 7.82, 0.00
212.80, 6.38, 3.072, 7.82, 0.00
212.76, 6.39, 2.994, 7.82, 0.00
212.60, 6.37, -3.117, 7.82, 25.02
212.47, 6.33, -2.867, 0.00, 25.02
212.23, 6.26, -2.867, 25.02, 25.02
211.99, 6.19, -2.867, 25.02, 25.02
211.75, 6.12, -2.867, 25.02, 25.02
211.51, 6.05, -2.867, 25.02, 25.02
211.27, 5.99, -2.867, 25.02, 25.02
211.03, 5.92, -2.867, 25.02, 25.02
210.79, 5.85, -2.867, 25.02, 25.02
210.55, 5.78, -2.867, 25.02, 25.02
210.30, 5.71, -2.867, 25.02, 25.02
210.06, 5.65, -2.867, 25.02, 25.02
209.82, 5.58, -2.867, 25.02, 25.02
209.58, 5.51, -2.867, 25.02, 25.02
209.34, 5.44, -2.867, 25.02, 25.02
209.10, 5.37, -2.867, 25.02, 25.02
208.86, 5.31, -2.867, 25.02, 25.02
208.62, 5.24, -2.867, 25.02, 25.02
208.38, 5.17, -2.867, 25.02, 25.02
208.14, 5.10, -2.867, 25.02, 25.02
207.90, 5.03, -2.867, 25.02, 25.02
207.66, 4.97, -2.867, 25.02, 25.02
207.41, 4.90, -2.867, 25.02, 25.02
207.17, 4.83, -2.867, 25.02, 25.02
206.93, 4.76, -2.867, 25.02, 25.02
206.69, 4.70, -2.867, 25.02, 25.02
206.45, 4.63, -2.867, 25.02, 25.02
206.21, 4.56, -2.867, 25.02, 25.02
205.97, 4.49, -2.867, 25.02, 25.02
205.73, 4.42, -2.867, 25.02, 25.02
205.49, 4.36, -2.867, 25.02, 25.02
205.25, 4.29, -2.867, 25.02, 25.02
205.01, 4.22, -2.867, 25.02, 25.02
204.76, 4.15, -2.867, 25.02, 25.02
204.52, 4.08, -2.867, 25.02, 25.02
204.28, 4.02, -2.867, 25.02, 25.02
204.04, 3.95, -2.867, 25.02, 25.02
203.80, 3.88, -2.867, 25.02, 25.02
203.56, 3.81, -2.867, 25.02, 25.02
203.32, 3.74, -2.867, 25.02, 25.02
203.08, 3.68, -2.867, 25.02, 25.02
202.84, 3.61, -2.867, 25.02, 25.02
202.60, 3.54, -2.867, 25.02, 25.02
202.36, 3.47, -2.867, 25.02, 25.02
202.12, 3.41, -2.867, 25.02, 25.02
201.87, 3.34, -2.867, 25.02, 25.02
201.63, 3.27, -2.867, 25.02, 25.02
201.39, 3.20, -2.867, 25.02, 25.02
201.15, 3.13, -2.867, 25.02, 25.02
200.91, 3.07, -2.867, 25.02, 25.02
200.67, 3.00, -2.867, 25.02, 25.02
200.43, 2.93, -2.867, 25.02, 25.02
200.19, 2.86, -2.867, 25.02, 25.02
199.95, 2.79, -2.867, 25.02, 25.02
199.82, 2.81, -3.117, 25.02, 0.00
199.79, 2.81, 3.088, 7.82, 0.00
199.75, 2.82, 3.010, 7.82, 0.00
199.71, 2.83, 2.932, 7.82, 0.00
199.67, 2.84, 2.853, 7.82, 0.00
199.63, 2.85, 2.775, 7.82, 0.00
199.60, 2.87, 2.697, 7.82, 0.00
199.56, 2.89, 2.619, 7.82, 0.00
199.41, 2.94, 2.791, 7.82, 25.02
199.18, 3.02, 2.791, 25.02, 25.02
198.94, 3.11, 2.791, 25.02, 25.02
198.71, 3.20, 2.791, 25.02, 25.02
198.47, 3.28, 2.791, 25.02, 25.02
198.24, 3.37, 2.791, 25.02, 25.02
198.00, 3.45, 2.791, 25.02, 25.02
197.77, 3.54, 2.791, 25.02, 25.02
197.53, 3.63, 2.791, 25.02, 25.02
197.30, 3.71, 2.791, 25.02, 25.02
197.06, 3.80, 2.791, 25.02, 25.02
196.83, 3.88, 2.791, 25.02, 25.02
196.59, 3.97, 2.791, 25.02, 25.02
196.36, 4.06, 2.791, 25.02, 25.02
196.12, 4.14, 2.791, 25.02, 25.02
195.89, 4.23, 2.791, 25.02, 25.02
195.65, 4.31, 2.791, 25.02, 25.02
195.42, 4.40, 2.791, 25.02, 25.02
195.18, 4.49, 2.791, 25.02, 25.02
194.95, 4.57, 2.791, 25.02, 25.02
194.71, 4.66, 2.791, 25.02, 25.02
194.48, 4.74, 2.791, 25.02, 25.02
194.24, 4.83, 2.791, 25.02, 25.02
194.01, 4.92, 2.791, 25.02, 25.02
193.77, 5.00, 2.791, 25.02, 25.02
193.54, 5.09, 2.791, 25.02, 25.02
193.30, 5.17, 2.791, 25.02, 25.02
193.07, 5.26, 2.791, 25.02, 25.02
192.83, 5.35, 2.791, 25.02, 25.02
192.60, 5.43, 2.791, 25.02, 25.02
192.36, 5.52, 2.791, 25.02, 25.02
192.13, 5.60, 2.791, 25.02, 25.02
191.89, 5.69, 2.791, 25.02, 25.02
191.66, 5.78, 2.791, 25.02, 25.02
191.42, 5.86, 2.791, 25.02, 25.02
191.19, 5.95, 2.791, 25.02, 25.02
190.95, 6.03, 2.791, 25.02, 25.02
190.72, 6.12, 2.791, 25.02, 25.02
190.48, 6.21, 2.791, 25.02, 25.02
190.25, 6.29, 2.791, 25.02, 25.02
190.01, 6.38, 2.791, 25.02, 25.02
189.78, 6.46, 2.791, 25.02, 25.02
189.54, 6.55, 2.791, 25.02, 25.02
189.31, 6.64, 2.791, 25.02, 25.02
189.07, 6.72, 2.791, 25.02, 25.02
188.84, 6.81, 2.791, 25.02, 25.02
188.60, 6.89, 2.791, 25.02, 25.02
188.37, 6.98, 2.791, 25.02, 25.02
188.13, 7.07, 2.791, 25.02, 25.02
187.90, 7.15, 2.791, 25.02, 25.02
187.66, 7.24, 2.791, 25.02, 25.02
187.43, 7.32, 2.791, 25.02, 25.02
187.19, 7.41, 2.791, 25.02, 25.02
186.96, 7.50, 2.791, 25.02, 25.02
186.72, 7.58, 2.791, 25.02, 25.02
186.49, 7.67, 2.791, 25.02, 25.02
186.25, 7.75, 2.791, 25.02, 25.02
186.02, 7.84, 2.791, 25.02, 25.02
185.78, 7.93, 2.791, 25.02, 25.02
185.55, 8.01, 2.791, 25.02, 25.02
185.31, 8.10, 2.791, 25.02, 25.02
185.08, 8.18, 2.791, 25.02, 25.02
184.84, 8.27, 2.791, 25.02, 25.02
184.61, 8.36, 2.791, 25.02, 25.02
184.37, 8.44, 2.791, 25.02, 25.02
184.14, 8.53, 2.791, 25.02, 25.02
183.90, 8.61, 2.791, 25.02, 25.02
183.67, 8.70, 2.791, 25.02, 25.02
183.43, 8.79, 2.791, 25.02, 25.02
183.20, 8.87, 2.791, 25.02, 25.02
182.96, 8.96, 2.791, 25.02, 25.02
182.73, 9.04, 2.791, 25.02, 25.02
182.49, 9.13, 2.791, 25.02, 25.02
182.26, 9.22, 2.791, 25.02, 25.02
182.02, 9.30, 2.791, 25.02, 25.02
181.79, 9.39, 2.791, 25.02, 25.02
181.55, 9.47, 2.791, 25.02, 25.02
181.32, 9.56, 2.791, 25.02, 25.02
181.08, 9.65, 2.791, 25.02, 25.02
180.85, 9.73, 2.791, 25.02, 25.02
180.61, 9.82, 2.791, 25.02, 25.02
180.38, 9.90, 2.791, 25.02, 25.02
180.14, 9.99, 2.791, 25.02, 25.02
179.91, 10.08, 2.791, 25.02, 25.02
179.67, 10.16, 2.791, 25.02, 25.02
179.44, 10.25, 2.791, 25.02, 25.02
179.20, 10.33, 2.791, 25.02, 25.02
178.97, 10.42, 2.791, 25.02, 25.02
178.73, 10.51, 2.791, 25.02, 25.02
178.50, 10.59, 2.791, 25.02, 25.02
178.26, 10.68, 2.791, 25.02, 25.02
178.03, 10.76, 2.791, 25.02, 25.02
177.79, 10.85, 2.791, 25.02, 25.02
177.56, 10.94, 2.791, 25.02, 25.02
177.32, 11.02, 2.791, 25.02, 25.02
177.09, 11.11, 2.791, 25.02, 25.02
176.85, 11.19, 2.791, 25.02, 25.02
176.62, 11.28, 2.791, 25.02, 25.02
176.35, 11.41, 2.713, 32.84, 25.02
176.20, 11.44, 2.885, 7.82, 25.02
176.04, 11.44, 3.057, 7.82, 25.02
175.87, 11.41, -3.055, 7.82, 25.02
175.71, 11.36, -2.882, 7.82, 25.02
175.56, 11.27, -2.710, 7.82, 25.02
175.41, 11.17, -2.538, 7.82, 25.02
175.29, 11.04, -2.366, 7.82, 25.02
175.18, 10.90, -2.194, 7.82, 25.02
175.10, 10.74, -2.022, 7.82, 25.02
175.04, 10.58, -1.850, 7.82, 25.02
175.01, 10.41, -1.678, 7.82, 25.02
175.00, 10.25, -1.506, 7.82, 25.02
175.03, 10.09, -1.334, 7.82, 25.02
175.07, 9.99, -1.084, 0.00, 25.02
175.19, 9.77, -1.084, 25.02, 25.02
175.30, 9.54, -1.084, 25.02, 25.02
175.42, 9.32, -1.084, 25.02, 25.02
175.54, 9.10, -1.084, 25.02, 25.02
175.66, 8.88, -1.084, 25.02, 25.02
175.77, 8.66, -1.084, 25.02, 25.02
175.89, 8.44, -1.084, 25.02, 25.02
176.01, 8.22, -1.084, 25.02, 25.02
176.12, 8.00, -1.084, 25.02, 25.02
176.24, 7.78, -1.084, 25.02, 25.02
176.36, 7.55, -1.084, 25.02, 25.02
176.40, 7.43, -1.334, 25.02, 0.00
176.41, 7.26, -1.663, 32.84, 0.00
176.41, 7.22, -1.741, 7.82, 0.00
176.40, 7.18, -1.819, 7.82, 0.00
176.39, 7.15, -1.897, 7.82, 0.00
176.38, 7.11, -1.975, 7.82, 0.00
176.36, 7.08, -2.054, 7.82, 0.00
176.34, 7.05, -2.132, 7.82, 0.00
176.32, 7.01, -2.210, 7.82, 0.00
176.29, 6.99, -2.288, 7.82, 0.00
176.27, 6.96, -2.366, 7.82, 0.00
176.24, 6.94, -2.445, 7.82, 0.00
176.21, 6.91, -2.523, 7.82, 0.00
176.17, 6.90, -2.601, 7.82, 0.00
176.14, 6.88, -2.679, 7.82, 0.00
176.10, 6.87, -2.757, 7.82, 0.00
176.07, 6.86, -2.836, 7.82, 0.00
176.03, 6.85, -2.914, 7.82, 0.00
175.87, 6.77, -2.742, 7.82, 25.02
175.73, 6.67, -2.570, 7.82, 25.02
175.52, 6.53, -2.570, 25.02, 25.02
175.31, 6.40, -2.570, 25.02, 25.02
175.10, 6.26, -2.570, 25.02, 25.02
174.89, 6.13, -2.570, 25.02, 25.02
174.68, 5.99, -2.570, 25.02, 25.02
174.47, 5.86, -2.570, 25.02, 25.02
174.35, 5.83, -2.820, 25.02, 0.00
174.19, 5.86, 3.135, 32.84, 0.00
174.15, 5.86, 3.057, 7.82, 0.00
174.11, 5.87, 2.978, 7.82, 0.00
174.08, 5.88, 2.900, 7.82, 0.00
174.04, 5.89, 2.822, 7.82, 0.00
173.88, 5.91, 2.994, 7.82, 25.02
173.63, 5.94, 2.994, 25.02, 25.02
173.38, 5.98, 2.994, 25.02, 25.02
173.14, 6.02, 2.994, 25.02, 25.02
172.89, 6.05, 2.994, 25.02, 25.02
172.64, 6.09, 2.994, 25.02, 25.02
172.39, 6.13, 2.994, 25.02, 25.02
172.15, 6.16, 2.994, 25.02, 25.02
171.90, 6.20, 2.994, 25.02, 25.02
171.65, 6.24, 2.994, 25.02, 25.02
171.40, 6.27, 2.994, 25.02, 25.02
171.16, 6.31, 2.994, 25.02, 25.02
170.91, 6.35, 2.994, 25.02, 25.02
170.66, 6.38, 2.994, 25.02, 25.02
170.41, 6.42, 2.994, 25.02, 25.02
170.17, 6.46, 2.994, 25.02, 25.02
169.92, 6.49, 2.994, 25.02, 25.02
169.67, 6.53, 2.994, 25.02, 25.02
169.42, 6.57, 2.994, 25.02, 25.02
169.18, 6.60, 2.994, 25.02, 25.02
168.93, 6.64, 2.994, 25.02, 25.02
168.68, 6.68, 2.994, 25.02, 25.02
168.43, 6.71, 2.994, 25.02, 25.02
168.19, 6.75, 2.994, 25.02, 25.02
167.94, 6.79, 2.994, 25.02, 25.02
167.69, 6.82, 2.994, 25.02, 25.02
167.44, 6.86, 2.994, 25.02, 25.02
167.20, 6.90, 2.994, 25.02, 25.02
166.95, 6.94, 2.994, 25.02, 25.02
166.70, 6.97, 2.994, 25.02, 25.02
166.45, 7.01, 2.994, 25.02, 25.02
166.21, 7.05, 2.994, 25.02, 25.02
165.96, 7.08, 2.994, 25.02, 25.02
165.71, 7.12, 2.994, 25.02, 25.02
165.46, 7.16, 2.994, 25.02, 25.02
165.22, 7.19, 2.994, 25.02, 25.02
164.97, 7.23, 2.994, 25.02, 25.02
164.72, 7.27, 2.994, 25.02, 25.02
164.47, 7.30, 2.994, 25.02, 25.02
164.23, 7.34, 2.994, 25.02, 25.02
163.98, 7.38, 2.994, 25.02, 25.02
163.73, 7.41, 2.994, 25.02, 25.02
163.48, 7.45, 2.994, 25.02, 25.02
163.24, 7.49, 2.994, 25.02, 25.02
162.99, 7.52, 2.994, 25.02, 25.02
162.74, 7.56, 2.994, 25.02, 25.02
162.49, 7.60, 2.994, 25.02, 25.02
162.24, 7.63, 2.994, 25.02, 25.02
162.00, 7.67, 2.994, 25.02, 25.02
161.75, 7.71, 2.994, 25.02, 25.02
161.50, 7.74, 2.994, 25.02, 25.02
161.25, 7.78, 2.994, 25.02, 25.02
161.01, 7.82, 2.994, 25.02, 25.02
160.76, 7.85, 2.994, 25.02, 25.02
160.51, 7.89, 2.994, 25.02, 25.02
160.26, 7.93, 2.994, 25.02, 25.02
160.02, 7.96, 2.994, 25.02, 25.02
159.77, 8.00, 2.994, 25.02, 25.02
159.52, 8.04, 2.994, 25.02, 25.02
159.27, 8.08, 2.994, 25.02, 25.02
159.03, 8.11, 2.994, 25.02, 25.02
158.78, 8.15, 2.994, 25.02, 25.02
158.53, 8.19, 2.994, 25.02, 25.02
158.28, 8.22, 2.994, 25.02, 25.02
158.04, 8.26, 2.994, 25.02, 25.02
157.79, 8.30, 2.994, 25.02, 25.02
157.54, 8.33, 2.994, 25.02, 25.02
157.29, 8.37, 2.994, 25.02, 25.02
157.05, 8.41, 2.994, 25.02, 25.02
156.80, 8.44, 2.994, 25.02, 25.02
156.55, 8.48, 2.994, 25.02, 25.02
156.30, 8.52, 2.994, 25.02, 25.02
156.06, 8.55, 2.994, 25.02, 25.02
155.81, 8.59, 2.994, 25.02, 25.02
155.56, 8.63, 2.994, 25.02, 25.02
155.31, 8.66, 2.994, 25.02, 25.02
155.07, 8.70, 2.994, 25.02, 25.02
154.82, 8.74, 2.994, 25.02, 25.02
154.57, 8.77, 2.994, 25.02, 25.02
154.32, 8.81, 2.994, 25.02, 25.02
154.08, 8.85, 2.994, 25.02, 25.02
153.83, 8.88, 2.994, 25.02, 25.02
153.58, 8.92, 2.994, 25.02, 25.02
153.33, 8.96, 2.994, 25.02, 25.02
153.09, 8.99, 2.994, 25.02, 25.02
152.84, 9.03, 2.994, 25.02, 25.02
152.59, 9.07, 2.994, 25.02, 25.02
152.34, 9.11, 2.994, 25.02, 25.02
152.10, 9.14, 2.994, 25.02, 25.02
151.85, 9.18, 2.994, 25.02, 25.02
151.60, 9.22, 2.994, 25.02, 25.02
151.35, 9.25, 2.994, 25.02, 25.02
151.11, 9.29, 2.994, 25.02, 25.02
150.86, 9.33, 2.994, 25.02, 25.02
150.61, 9.36, 2.994, 25.02, 25.02
150.36, 9.40, 2.994, 25.02, 25.02
150.12, 9.44, 2.994, 25.02, 25.02
149.87, 9.47, 2.994, 25.02, 25.02
149.62, 9.51, 2.994, 25.02, 25.02
149.37, 9.55, 2.994, 25.02, 25.02
149.13, 9.58, 2.994, 25.02, 25.02
148.88, 9.62, 2.994, 25.02, 25.02
148.63, 9.66, 2.994, 25.02, 25.02
148.38, 9.69, 2.994, 25.02, 25.02
148.14, 9.73, 2.994, 25.02, 25.02
147.89, 9.77, 2.994, 25.02, 25.02
147.64, 9.80, 2.994, 25.02, 25.02
147.39, 9.84, 2.994, 25.02, 25.02
147.15, 9.88, 2.994, 25.02, 25.02
146.90, 9.91, 2.994, 25.02, 25.02
146.65, 9.95, 2.994, 25.02, 25.02
146.40, 9.99, 2.994, 25.02, 25.02
146.16, 10.02, 2.994, 25.02, 25.02
145.91, 10.06, 2.994, 25.02, 25.02
145.66, 10.10, 2.994, 25.02, 25.02
145.41, 10.14, 2.994, 25.02, 25.02
145.17, 10.17, 2.994, 25.02, 25.02
144.92, 10.21, 2.994, 25.02, 25.02
144.67, 10.25, 2.994, 25.02, 25.02
144.42, 10.28, 2.994, 25.02, 25.02
144.18, 10.32, 2.994, 25.02, 25.02
143.93, 10.36, 2.994, 25.02, 25.02
143.68, 10.39, 2.994, 25.02, 25.02
143.43, 10.43, 2.994, 25.02, 25.02
143.19, 10.47, 2.994, 25.02, 25.02
142.94, 10.50, 2.994, 25.02, 25.02
142.69, 10.54, 2.994, 25.02, 25.02
142.44, 10.58, 2.994, 25.02, 25.02
142.20, 10.61, 2.994, 25.02, 25.02
141.95, 10.65, 2.994, 25.02, 25.02
141.70, 10.69, 2.994, 25.02, 25.02
141.45, 10.72, 2.994, 25.02, 25.02
141.21, 10.76, 2.994, 25.02, 25.02
140.92, 10.84, 2.916, 32.84, 25.02
140.76, 10.83, 3.088, 7.82, 25.02
140.59, 10.80, -3.023, 7.82, 25.02
140.43, 10.74, -2.851, 7.82, 25.02
140.28, 10.65, -2.679, 7.82, 25.02
140.14, 10.54, -2.507, 7.82, 25.02
140.02, 10.41, -2.335, 7.82, 25.02
139.92, 10.27, -2.163, 7.82, 25.02
139.84, 10.11, -1.991, 7.82, 25.02
139.78, 9.95, -1.819, 7.82, 25.02
139.76, 9.78, -1.647, 7.82, 25.02
139.75, 9.74, -1.725, 7.82, 0.00
139.74, 9.70, -1.803, 7.82, 0.00
139.73, 9.67, -1.881, 7.82, 0.00
139.72, 9.63, -1.960, 7.82, 0.00
139.70, 9.60, -2.038, 7.82, 0.00
139.68, 9.56, -2.116, 7.82, 0.00
139.66, 9.53, -2.194, 7.82, 0.00
139.64, 9.50, -2.272, 7.82, 0.00
139.61, 9.48, -2.351, 7.82, 0.00
139.58, 9.45, -2.429, 7.82, 0.00
139.55, 9.43, -2.507, 7.82, 0.00
139.52, 9.41, -2.585, 7.82, 0.00
139.49, 9.39, -2.664, 7.82, 0.00
139.35, 9.28, -2.491, 7.82, 25.02
139.23, 9.15, -2.319, 7.82, 25.02
139.13, 9.01, -2.147, 7.82, 25.02
139.05, 8.85, -1.975, 7.82, 25.02
139.00, 8.68, -1.803, 7.82, 25.02
138.97, 8.52, -1.631, 7.82, 25.02
138.98, 8.35, -1.459, 7.82, 25.02
138.98, 8.31, -1.537, 7.82, 0.00
138.98, 8.27, -1.616, 7.82, 0.00
138.98, 8.24, -1.694, 7.82, 0.00
138.97, 8.20, -1.772, 7.82, 0.00
138.96, 8.16, -1.850, 7.82, 0.00
138.95, 8.12, -1.928, 7.82, 0.00
138.93, 8.09, -2.007, 7.82, 0.00
138.92, 8.06, -2.085, 7.82, 0.00
138.90, 8.02, -2.163, 7.82, 0.00
138.87, 8.00, -2.241, 7.82, 0.00
138.85, 7.97, -2.319, 7.82, 0.00
138.82, 7.94, -2.398, 7.82, 0.00
138.79, 7.92, -2.476, 7.82, 0.00
138.76, 7.90, -2.554, 7.82, 0.00
138.72, 7.88, -2.632, 7.82, 0.00
138.69, 7.87, -2.710, 7.82, 0.00
138.65, 7.85, -2.789, 7.82, 0.00
138.62, 7.84, -2.867, 7.82, 0.00
138.58, 7.84, -2.945, 7.82, 0.00
138.42, 7.77, -2.773, 7.82, 25.02
